Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2015-01-02,,,,,,,,,,,
2015-01-05,,,,,,,,,,,
2015-01-06,,,,,,,,,,,
2015-01-07,,,,,,,,,,,
2015-01-08,,,,,,,,,,,
2015-01-09,,,,,,,,,,,
2015-01-12,,,,,,,,,,,
2015-01-13,,,,,,,,,,,
2015-01-14,,,,,,,,,,,
2015-01-15,,,,,,,,,,,
2015-01-16,,,,,,,,,,,
2015-01-20,,,,,,,,,,,
2015-01-21,,,,,,,,,,,
2015-01-22,,,,,,,,,,,
2015-01-23,,,,,,,,,,,
2015-01-26,,,,,,,,,,,
2015-01-27,,,,,,,,,,,
2015-01-28,,,,,,,,,,,
2015-01-29,,,,,,,,,,,
2015-01-30,,,,,,,,,,,
2015-02-02,,,,,,,,,,,
2015-02-03,,,,,,,,,,,
2015-02-04,,,,,,,,,,,
2015-02-05,,,,,,,,,,,
2015-02-06,,,,,,,,,,,
2015-02-09,,,,,,,,,,,
2015-02-10,,,,,,,,,,,
2015-02-11,,,,,,,,,,,
2015-02-12,,,,,,,,,,,
2015-02-13,,,,,,,,,,,
2015-02-17,,,,,,,,,,,
2015-02-18,,,,,,,,,,,
2015-02-19,,,,,,,,,,,
2015-02-20,,,,,,,,,,,
2015-02-23,,,,,,,,,,,
2015-02-24,,,,,,,,,,,
2015-02-25,,,,,,,,,,,
2015-02-26,,,,,,,,,,,
2015-02-27,,,,,,,,,,,
2015-03-02,,,,,,,,,,,
2015-03-03,,,,,,,,,,,
2015-03-04,,,,,,,,,,,
2015-03-05,,,,,,,,,,,
2015-03-06,,,,,,,,,,,
2015-03-09,,,,,,,,,,,
2015-03-10,,,,,,,,,,,
2015-03-11,,,,,,,,,,,
2015-03-12,,,,,,,,,,,
2015-03-13,,,,,,,,,,,
2015-03-16,40.14248046875,,51.05587882995606,16.01905855178833,46.49576110839844,36.60966400146484,37.222697525024415,,33.11435619354248,59.640194702148435,64.86004531860351
2015-03-17,40.151546020507816,,51.00089088439941,16.01679433822632,46.50022262573242,36.62233497619629,37.22527153015137,,33.06771671295166,59.71700271606446,64.93094245910645
2015-03-18,40.19282569885254,,51.01799255371094,16.023320903778075,46.53756996154785,36.656124954223635,37.237991180419925,,33.04624530792236,59.81570709228516,65.0380866241455
2015-03-19,40.22698272705078,,51.03364685058594,16.03171224594116,46.5797095489502,36.69642601013184,37.248287734985354,,33.0183757019043,59.92552879333496,65.15571434020995
2015-03-20,40.25767837524414,,51.06196403503418,16.041198863983155,46.62040283203125,36.73556762695313,37.25540016174316,,32.989711685180666,60.01748756408691,65.26886116027832
2015-03-23,40.27008163452148,,51.06447311401367,16.044018726348877,46.63494972229004,36.759046478271486,37.25252601623535,,32.956785354614254,60.08585479736328,65.36085540771484
2015-03-24,40.28393188476562,,51.068252639770506,16.048560276031495,46.65625732421875,36.78233917236328,37.251443252563476,,32.92095920562744,60.15385475158691,65.46046653747558
2015-03-25,40.290625762939456,,51.11408447265625,16.050551681518556,46.66790756225586,36.79481819152832,37.25080360412598,,32.87924503326416,60.19854675292969,65.54472305297851
2015-03-26,40.30784881591797,,51.16648612976074,16.053341255187988,46.678885498046874,36.80835540771484,37.24711616516113,,32.83038009643555,60.24558944702149,65.62060035705566
2015-03-27,40.3338119506836,,51.20751800537109,16.060258445739745,46.69830665588379,36.82647026062012,37.250270233154296,,32.7794111251831,60.30326805114746,65.71835578918457
2015-03-30,40.371956787109376,,51.28263633728027,16.075717544555665,46.73497360229492,36.86257225036621,37.25967834472656,,32.7307780456543,60.386078720092776,65.84583068847657
2015-03-31,40.38999839782715,,51.32048515319824,16.08517421722412,46.756394653320314,36.884211959838865,37.2561727142334,,32.67617385864258,60.42537147521973,65.95125282287597
2015-04-01,40.409019775390625,,51.35688537597656,16.095695590972902,46.76522842407226,36.89880767822265,37.25055267333985,,32.62043621063233,60.45233367919922,66.05789894104004
