Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2015-04-17,0.05748726630544798,,0.13184925373348166,0.04351887898925444,0.03101721169723559,0.04125420144040093,0.009829341755607013,,-0.07766652051253564,0.06406607309929768,0.09777029790245773
2015-04-20,0.04846430500857135,,0.10034093751842965,0.03535310554333759,0.03616642248380875,0.04885190560329833,0.0053072684257002845,,-0.07214214557877496,0.05082059046674137,0.09538440186046104
2015-04-21,0.03896558383429016,,0.08739710270983503,0.03462944713063876,0.02755948017991816,0.039601162835016135,0.003073221691481942,,-0.08269881307548954,0.05780349276423258,0.10286886632962045
2015-04-22,0.030950487244094216,,0.07282230288584635,0.03925926437067706,0.02357655680479831,0.04840210291066449,-0.0011619714633837042,,-0.08961612675627117,0.0574097484455911,0.09675766869238722
2015-04-23,0.020781173009631226,,0.07512251571510697,0.01584578908997636,0.006374980436191668,0.03557675537381089,-0.01451557355235622,,-0.08057244392545926,0.04889661178324567,0.08189839727196557
2015-04-24,0.04559762081023311,,0.07666358529818806,0.025268238769388773,0.010516089287603503,0.044789957845668305,-0.003197658960487848,,-0.0739620180021846,0.05156589750146612,0.09813549752341388
2015-04-27,0.05018027534039726,,0.06026728278463134,0.01633768574577177,0.008895803766234556,0.052010888793974974,-0.008668893019381563,,-0.08447857733539477,0.02712553204598489,0.08286785962590071
2015-04-28,0.05884106304285597,,0.06626179669396648,0.03346702399117385,0.024207714448049034,0.08674460269839135,0.0038692304809948563,,-0.07922387100272432,0.03962311770774196,0.0877639823910259
2015-04-29,0.07769582042077805,,0.11860112202292594,0.05218863708454036,0.028043006393072112,0.0833769614366564,0.006538650933382906,,-0.07521967793114637,0.045191174556665326,0.09462560877484583
2015-04-30,0.057032106669186566,,0.1113719769394299,0.03548827284748546,0.007492600576273212,0.058274353153113356,-0.004780926904264349,,-0.09799332592734966,0.021892260574781774,0.06787643604489757
2015-05-01,0.07871332857065072,,0.10434213078753785,0.06174945450940439,0.03699540273237045,0.08462208254977632,0.02267606434782854,,-0.07243115965363855,0.05216212368868045,0.09453375377291362
2015-05-04,0.06615356453454369,,0.0688629915554213,0.05525013679839441,0.023460617138687967,0.07458628865760963,0.012128637282040389,,-0.0695910348945804,0.05289380612453498,0.08704270570863404
2015-05-05,0.031335983875951046,,0.027562203050536027,0.02864645412393063,-0.0064718215758173825,0.04596095035961745,-0.004753805305513947,,-0.09372058922018911,0.0326826542714429,0.053304070034732254
2015-05-06,0.038296064675508834,,0.04070821303362271,0.02616902254164155,0.0006378391899608538,0.03506407959086011,-0.0020827042462364664,,-0.08763564239235722,0.04175091204782211,0.04205590452380181
2015-05-07,0.01822506723287254,,0.014869068228944071,0.0230107664593302,-0.0027166489865102506,0.03307401771948548,-0.004694747376345898,,-0.092581678341907,0.02928420636778295,0.04099333582475295
2015-05-08,0.036960051026650786,,0.03126399129493507,0.029512619478255342,0.01138766981056194,0.051243692093358995,0.008174375729671723,,-0.046892579387454836,0.05553793940353846,0.053705685342309906
2015-05-11,0.033376432893380104,,0.010826667847394278,0.03089404294688869,0.013197984846315736,0.04739781654116215,0.01170229980003179,,-0.044976651473023765,0.0686711578496575,0.05307078322419678
2015-05-12,0.014972569617438314,,0.01599741058696358,0.019072837779616325,0.006555691718902024,0.026513227105144033,-0.0022481596414234417,,-0.06530956835419954,0.044270080213819174,0.03841803727439652
2015-05-13,0.01539078026741314,,0.02050600433938654,0.01948758812853435,0.008336707092821527,0.026907808498623842,-0.007291093577516561,,-0.05402491738897097,0.04437204532363359,0.03158975987150825
2015-05-14,0.008701525122905007,,0.0069201781778223115,0.018511364541506037,0.009008422864020371,0.029443755386374226,0.003291400383162557,,-0.038707685109369505,0.055044004415295555,0.0241161248956121
2015-05-15,0.0051479551519177935,,-0.010017670965727477,0.014825977905287058,0.003541063504547415,0.019631022325241387,0.011205666756409993,,-0.011092366761588202,0.052993502427686856,0.02613454092952061
2015-05-18,-0.0005056116949769818,,-0.012169291920993697,0.01724708276802578,0.00406884201667479,0.02409456412344646,0.007749406414478965,,-0.0064191503542587736,0.051649047222247724,0.03236329157568085
2015-05-19,-0.008074702520566635,,-0.014502852082306839,0.029279226585136486,-0.0043040519597791205,0.02055006633719514,-0.0003435263005112654,,-0.027249163027990297,0.05539102878844382,0.03264798378996403
2015-05-20,-0.0113386372883022,,-0.008009153236084643,0.030626267968482113,-0.00968921982130766,0.017681006936602017,0.0038865670881562675,,-0.014631427016939536,0.055021949642107604,0.028270943237550306
2015-05-21,-0.010715069454414916,,0.006169508871031848,0.020571422143047524,-0.012677815917808033,0.016912258464053975,0.003284384505002791,,-0.015288556546720788,0.04419880488548111,0.025037331348702674
2015-05-22,-0.010731913326947451,,0.006668925481104315,0.023494001450313773,-0.012925559305148604,0.015505810015236987,-0.003787904495859973,,-0.023457972529827176,0.03695664409331911,0.02425891765574484
2015-05-26,-0.02724250387580396,,-0.01198223100586493,0.007010315930636057,-0.02754356451407325,-0.0021767165817959677,-0.015042470047761491,,-0.03671359217061998,0.027721939130356477,0.012103612282529319
2015-05-27,-0.01805626129690252,,-0.01910031257025835,0.018072049728939055,-0.01929878252079198,0.023020478184132553,-0.005406125983835608,,-0.01667113402510878,0.04006034571328576,0.011904704297732494
2015-05-28,-0.009248817677998011,,-0.004494708458472441,0.01933934924895575,-0.019580288896086206,0.014542524074870444,-0.008217610599076997,,-0.007930227600559725,0.03788610314162666,0.01338364906537981
2015-05-29,-0.013373438638133117,,-0.0012319196434632529,0.01403807643279431,-0.024761660783557127,0.010617634761010297,-0.018420370976551137,,-0.008392747136648282,0.04027684606312798,0.007717239599541292
2015-06-01,-0.01945818180859271,,0.00320223392900143,0.007415635543258414,-0.02934158152778754,0.005480021712860106,-0.020183649548268012,,0.012417911227646794,0.03512774499397042,-0.001340179964789856
2015-06-02,-0.011016763901371962,,0.00641144592100118,0.011939955281662806,-0.02119497024578898,0.010144981568419364,-0.01907439635433661,,-0.007030566092244395,0.03778327153638772,0.003619930078976763
2015-06-03,-0.0065743564958319345,,0.000906182897189689,0.026853991860227522,-0.00857709811651075,0.01624418855934362,-0.012756015470167359,,-0.016198963137721623,0.03471318231474241,0.016777136093800493
2015-06-04,-0.01407598218278161,,-0.006727328795876786,0.013601363632737229,-0.020326312778841782,0.008070294661357558,-0.02321183980122321,,-0.02524921924996404,0.023860886479320165,0.008880184847729566
2015-06-05,-0.005169850781174934,,0.018464372312785304,0.02693084127526535,-0.006080194524357707,0.017358343452863467,-0.018017774114735263,,-0.007689575316789821,0.043942200307493184,0.01812739911913286
2015-06-08,-0.010123171659745522,,0.020001733108713893,0.016104164992385206,-0.02255085299657844,0.001263606236925785,-0.023835912145383165,,-0.015312031386989,0.03238555989915204,0.00521116826439072
2015-06-09,0.005799208479882578,,0.03425150680027533,0.04081432181029343,-0.0043839903101425826,0.019736738193785852,-0.004909142959488966,,-0.01581894181160215,0.04372752105992639,0.020023326405191666
2015-06-10,0.0175164028399033,,0.04392034260648958,0.04895753940180492,0.006572427448208629,0.042367273470800715,0.012627500756670962,,-0.004517396091519799,0.05716636163856359,0.036195856107133384
2015-06-11,0.007372868592853576,,0.0459048605611001,0.030783017656553335,-0.000551978251061791,0.03610289979525283,-0.0023533806963969006,,-0.015298803807662575,0.0504635133389455,0.018986402675189806
2015-06-12,0.011032670309613968,,0.03809264549533897,0.033448112213234404,0.0028038399550569526,0.03264993982042563,0.0015396292512650511,,-0.013915543827382582,0.03952382310019731,0.02244843489138093
2015-06-15,0.0064044272844761,,0.02183529260221384,0.01637120504022893,-0.02183692911796764,0.014378199562990801,-0.017757610411826552,,-0.03223187526036153,0.01823504902099926,0.005865579546431077
2015-06-16,0.022956359376424595,,0.03378492219414997,0.02457598321541199,-0.01698959420184265,0.02083191373817095,0.00011080174773914209,,-0.0261325320337773,0.026226086160065387,0.01755535525834495
2015-06-17,0.011818861539698133,,0.002120287179689706,0.017549459856073035,-0.025831714905031555,0.007631697534485893,-0.001290520880714463,,-0.04368656298257334,0.014023974209592005,0.013222349569813607
2015-06-18,0.03812720985083318,,0.017613122798692205,0.036548306882604464,-0.009313723943358387,0.019471667044616447,0.014399930208780942,,-0.02196121656725447,0.02243069527374364,0.026934356531137515
2015-06-19,0.024567648226855088,,-0.006445034380007875,0.005591412351822811,-0.019666780110756843,0.004499188004655208,0.0004406172570932121,,-0.04003495508235233,0.01429674583841023,0.012063898863478473
2015-06-22,0.028444536934494113,,0.009270251089594339,0.02685494984845538,-0.0053263461062864614,0.012763769083362186,0.0027083465927659756,,-0.04202007671884078,0.025074913173288804,0.01940890385334826
2015-06-23,0.02893198001288666,,0.019336388880628608,0.03734274653903924,-0.004470726328780206,0.016818451755436392,0.004133378596478332,,-0.044407948932916,0.036106410790835985,0.02883647673419354
2015-06-24,0.027344415658110188,,-1.4042614854381519e-05,0.045418346129476594,0.003335087189394237,0.038784887758733344,0.002058657790552587,,-0.040682101668766846,0.04472036520664302,0.03862382165608014
2015-06-25,0.024194341024243338,,-0.009038606529339965,0.04000290572529108,-0.001754318946395439,0.035600894667296545,0.004534582306367163,,-0.03902263070564793,0.05298018772253421,0.044365768567366626
2015-06-26,0.02068923484438856,,0.0024267822176715637,0.04466451238347169,-0.0037184175256878005,0.026109119683035864,0.00041380834761950425,,-0.03896762739158832,0.04397261188879509,0.043218889215020706
2015-06-29,-0.016431045081859774,,-0.037213502181836944,0.004785550415859374,-0.0360684848904641,-0.007736567938558037,-0.024888305589636728,,-0.05564827418213869,0.008204920368707791,0.009275663831006753
2015-06-30,-0.0034618075975733076,,-0.02475779601782846,0.0156200461005922,-0.025848530490535482,0.0035299643242412415,-0.01733657901864183,,-0.05835904181482965,0.02960332914563102,0.018222410019275603
2015-07-01,-0.0007694456833444718,,-0.03696653185490495,0.03188891522303616,-0.014445078679688694,0.011781872589460729,-0.005967758056740213,,-0.05353312585126968,0.05126132944678763,0.03433504010656607
2015-07-02,-0.004866805710040167,,-0.03467459414043095,0.022210805774161235,-0.016791570387578947,0.013483336970398607,-0.013463607457040117,,-0.04345374045257866,0.04316994765045035,0.023191241892117187
2015-07-06,-0.020869879696395865,,-0.06422368354856067,0.016383391119576096,-0.02796419983376508,-0.0003106088263761242,-0.022045475391589964,,-0.052785897831928885,0.041161033210350695,0.01636926466324895
2015-07-07,-0.022542026562468176,,-0.05629591923453492,0.02394321927400811,-0.017760884748403094,0.0032944874411908742,0.0027272423397084467,,-0.018024837760721835,0.043710132529018786,0.03090043244286811
2015-07-08,-0.04665484795281638,,-0.06783280831700966,0.0022977467797249407,-0.03871331746801021,-0.016162640050707333,-0.010106792927699892,,-0.020370037322766987,0.017213662892490822,0.0018635565385698438
2015-07-09,-0.04651007465493351,,-0.07788504550178743,0.008513974418424386,-0.0410077706321933,-0.022578272973616142,-0.012093490137436214,,-0.02709806234140133,0.015060159811860485,0.005147249324880754
2015-07-10,-0.035855434789693996,,-0.07688819302701166,0.02094593910595277,-0.04442786076073124,-0.010778601379716757,-0.002322088484302931,,-0.029089849048030136,0.019974333299463964,0.016262347127808496
2015-07-13,-0.021407195128162915,,-0.0609822522050788,0.029553206490712025,-0.024597998922540443,0.007132541823347216,0.011700541602703174,,-0.01897242261723886,0.03423213563885108,0.03659484929036827
2015-07-14,-0.020084543532457366,,-0.07100164390986663,0.03203031069233675,-0.023138383992929334,0.014104843450109872,0.01107820112069402,,-0.025191856796439982,0.042886506927581225,0.03845621260448162
2015-07-15,-0.03706173722554951,,-0.1086277053436584,0.0368638831112853,-0.02894792290438153,0.0054511178577105746,0.011296086780579362,,-0.022841993274906103,0.04156411823861994,0.03740279004243896
2015-07-16,-0.03735379938086958,,-0.10535511933563202,0.04543368581910645,-0.02243663549004915,0.021937903971281925,0.01798276356026407,,-0.0018475118339688068,0.04701343028773319,0.04167101928347483
2015-07-17,-0.035110649562014595,,-0.10973967027470732,0.056817137741393076,-0.010883887818619375,0.05221692929719901,0.026912351478066254,,-0.008065710643852864,0.05382886142054155,0.05545023157497142
2015-07-20,-0.05010038564772701,,-0.1248497355106779,0.05369905523464635,-0.022095474980174168,0.039982975601227766,0.02520598260750684,,-0.027652209987167775,0.05079999728032725,0.04446052075312301
2015-07-21,-0.04888858729676937,,-0.11511898766588846,0.057694381027299846,-0.031397678302974796,0.03356683689582951,0.02088665979254789,,-0.027755991042246464,0.03926675335291585,0.04006897827753053
2015-07-22,-0.054843449009652434,,-0.12808406095298386,0.058148045342038435,-0.039763069281358976,0.006622047282409005,0.022508842890176295,,-0.025411345663897356,0.03988471824132134,0.04411594431415167
2015-07-23,-0.07101456675244355,,-0.134738401369767,0.047322284200735254,-0.047628639391249394,0.0005057631146525576,0.022156131966583947,,-0.04530957226770993,0.032217822304716925,0.03277980848636286
2015-07-24,-0.09896531291392896,,-0.14647749106489383,0.039119600684704325,-0.05606102024080062,-0.013434645922311805,0.016220799151016818,,-0.05393089100699244,0.009649411007651265,0.018943858264990565
2015-07-27,-0.11669164128380616,,-0.15783207153973988,0.035512060641976095,-0.0603666090721946,-0.024996867929444333,0.021212325948492428,,-0.030264034236344273,0.027349213259684868,0.020255877887251694
2015-07-28,-0.09950837910296761,,-0.13805414328244292,0.03368143984936123,-0.043857905081011284,-0.019346030284100313,0.0316764746035878,,-0.03267831323259818,0.04076591213939951,0.031829092360109223
2015-07-29,-0.09244228111898611,,-0.1330540521994622,0.04443129630203213,-0.02726813917222315,-0.008062993719505918,0.04455482427627078,,-0.02496200048214825,0.052147431673531974,0.04954300575907933
2015-07-30,-0.08209959823680113,,-0.13641527263358322,0.052654923607602155,-0.019603531125522045,0.007801945923583631,0.0444740155408041,,-0.006193618585827787,0.0655741876575957,0.06525240207724492
2015-07-31,-0.09931754487655697,,-0.15722340072129837,0.040271762359394,-0.03267910987623768,-0.007620261541160134,0.037119765943200767,,-0.001796109516770672,0.05742750411119779,0.05402688968730929
2015-08-03,-0.10392597649211255,,-0.17286252749475894,0.028888713990099957,-0.038853158635077545,-0.01389571249954591,0.03707542617463755,,-0.0039686533719501815,0.049953633301417666,0.0482821928455297
2015-08-04,-0.08966446108516113,,-0.16536389510457483,0.036531713855874726,-0.026271168387836386,-0.0042521473461006876,0.0454159014780644,,0.0024142264703166383,0.06277293412830609,0.06386410054926062
2015-08-05,-0.08527330906528885,,-0.16839265596594388,0.04580684530094481,-0.020326384332045255,0.014040791953817466,0.051294443138028445,,0.01048592548650018,0.07583668676086153,0.05666248262989071
2015-08-06,-0.09240408913818043,,-0.14590498549751962,0.03482005571994429,-0.030438822098938112,-0.0033156917808155884,0.04086596825128175,,0.012096082138679076,0.04745291634395166,0.03693022436433124
2015-08-07,-0.11912627529943065,,-0.17471514218425033,0.0222201043791872,-0.04636663990583134,-0.016744091962769603,0.02645718627337157,,0.017346086490548807,0.028992235238482156,0.025179778946756937
2015-08-10,-0.09328438928283722,,-0.1320182892799152,0.035720601565085275,-0.02685672610773271,0.0037957021509416045,0.034552742225533395,,0.020171876412356182,0.036761148752324724,0.038037842896749385
2015-08-11,-0.10065351719154925,,-0.1343791464295826,0.03011455328953283,-0.03774637970068828,-0.005881067576001375,0.0331748060636603,,0.026422387694431837,0.03463968358940139,0.030590431934897522
2015-08-12,-0.09622350964692361,,-0.11633842866722477,0.02030120171566252,-0.039609368522206534,-0.005601864164689108,0.03421632094136129,,0.05505925500902209,0.03419309042204932,0.03262133909772125
2015-08-13,-0.10811609176767356,,-0.12941346338660076,0.014898023751962697,-0.04988948948079752,-0.02416814078215268,0.014516812962126924,,0.0432315886614989,0.017796964236574953,0.03394109494866715
2015-08-14,-0.10834903484363467,,-0.1347392316318905,0.026736364852466776,-0.04307494770196019,-0.016142679953433436,0.01448994972319917,,0.03755659578971238,0.01857880620645891,0.026361564962994688
2015-08-17,-0.09925669070384069,,-0.13361855481661922,0.022971576547952566,-0.04017247421026893,-0.015351084745702015,0.018778082068385382,,0.038581850859569444,0.02278765833731944,0.032276537520958604
2015-08-18,-0.10074982161891355,,-0.12438831744677037,0.016434040984185216,-0.039242749763913065,-0.01794657601047578,0.016369479440570434,,0.0337631631039339,0.01654736352771935,0.03345805505164168
2015-08-19,-0.11125108691199159,,-0.1501477390955459,0.010016996248179533,-0.04470846805818529,-0.0250994275616232,0.009255746115465424,,0.036435338262153394,0.011055704665110522,0.03284120816474334
2015-08-20,-0.1310605200903553,,-0.17707640620620968,-0.008965414931036753,-0.06958118563435611,-0.05305862211020673,-0.0021430690457844292,,0.03079699926001145,-0.012576596123673012,-7.618166818090799e-05
2015-08-21,-0.15126428302187633,,-0.2029696253480967,-0.04491711292459444,-0.09111643676625403,-0.08857808280736723,-0.02526479337397569,,0.019963592236633687,-0.040451507780952634,-0.030460633244871915
2015-08-24,-0.17652360435982295,,-0.2336348701615747,-0.07530727821189065,-0.11378066388671271,-0.11168345275743163,-0.051670234990771946,,-0.012092409456727404,-0.07186089184232913,-0.06248375412757201
2015-08-25,-0.1947229864512383,,-0.243388796488072,-0.09747961163532459,-0.1309468132960918,-0.13500174702574164,-0.06481110303119186,,-0.046271832229831666,-0.09171410084913778,-0.07320735529982525
2015-08-26,-0.17508546082111698,,-0.21423373635505927,-0.06239754121918184,-0.09950724088730722,-0.08953620758540626,-0.035812767144904556,,-0.0314308850612488,-0.05398640047336578,-0.036384875063942945
2015-08-27,-0.13953565825813397,,-0.1744217422730201,-0.030739953391027863,-0.06850285841332837,-0.06151029787466189,-0.015456494046158231,,-0.01856951164021936,-0.033109925178218425,-0.006946067832155567
2015-08-28,-0.13491536520519054,,-0.15351342008870328,-0.03601495782709585,-0.07229864633608984,-0.06225182854036937,-0.01751885847672019,,-0.02283494857973012,-0.0424328143703947,-0.009407494923959203
2015-08-31,-0.14238695088110287,,-0.15062492532365357,-0.04572404739253799,-0.08234572005245167,-0.06887111235971932,-0.021717876218180998,,-0.025558350749823155,-0.05374148858291039,-0.01919023185592772
2015-09-01,-0.1693132184133619,,-0.17488480737822165,-0.08447426268967684,-0.11110929291532956,-0.10059342246666192,-0.0411842503221429,,-0.03772503815601569,-0.0802985797306095,-0.051465268028407785
2015-09-02,-0.14739546793374292,,-0.15584470967776143,-0.06367285863409389,-0.08109305684094159,-0.07033148665854194,-0.021104127296487918,,-0.03569042943897438,-0.05484328909719105,-0.02453582528945253
2015-09-03,-0.13825152516021455,,-0.1593810088246982,-0.06369369384923407,-0.08121073894898667,-0.06659938917479091,-0.00014532133693945237,,-0.019013201703235727,-0.06121048534468043,-0.021337882503846828
2015-09-04,-0.1522746856333338,,-0.16853848693293627,-0.07674428972843028,-0.08728510471550466,-0.07047756066403321,-0.016011756082139672,,-0.026781830107183713,-0.06831699183868711,-0.02494480671734267
2015-09-08,-0.1316293566280713,,-0.15539498083651526,-0.05540219084666642,-0.06192406694327035,-0.04220475968139448,-0.0003279199305438185,,-0.0037654224193691688,-0.0420124402760228,-0.0013159537230834628
2015-09-09,-0.14717271374076113,,-0.18137017138711897,-0.08143047006649562,-0.08101101973258962,-0.06926847368167044,-0.026321042330083255,,-0.021001558954134136,-0.06826844493197104,-0.022071551947852597
2015-09-10,-0.1472098897478027,,-0.17290183618202992,-0.08069009208133204,-0.0856980631488019,-0.0603679765801175,-0.02424869754313186,,-0.03040313106400072,-0.06565276499704997,-0.022638040856754138
2015-09-11,-0.14331428853620565,,-0.17100751083146148,-0.07264047022461162,-0.0752814369232141,-0.047526661944753634,-0.013901320526459982,,-0.014387986382086826,-0.04791364756119387,-0.010837316216527282
2015-09-14,-0.14826002486028322,,-0.17627568626903678,-0.07056295923771183,-0.07215901912606815,-0.04405605703720772,-0.009830648379633433,,-0.010387460714452512,-0.052025318918238805,-0.011429329129132415
2015-09-15,-0.14646655485611026,,-0.17355589046354547,-0.06253297059935903,-0.056895851063821,-0.03809070622044608,-0.008823597513788695,,-0.009823250607578493,-0.043176988965044405,-0.007025139078736697
2015-09-16,-0.1378570626106843,,-0.14804442525452044,-0.05539237174928413,-0.05257974284569755,-0.034542840382290496,-0.002933139780464278,,-0.008257986996280997,-0.041393969949277576,-0.000338284958584234
2015-09-17,-0.14894448976074548,,-0.14801375370783476,-0.0771065180137197,-0.06611665352152896,-0.04958417503475099,-0.013914328469463721,,-0.0077994766363995716,-0.0461798261456422,-0.009688201259568263
2015-09-18,-0.16126331576778474,,-0.1626213295817951,-0.07959470116970924,-0.08229016468423112,-0.05405205239977007,-0.023953151081726798,,-0.0037682770963429757,-0.06000531054121028,-0.022021388756730986
2015-09-21,-0.1616319958187813,,-0.16803638413652844,-0.08311782443584204,-0.08337230489522784,-0.05240318604251937,-0.020538678001536415,,0.0016460279390155819,-0.07963797290501651,-0.018915251697240287
2015-09-22,-0.1749022132874618,,-0.17948942924892175,-0.09651687105312157,-0.09438219006954673,-0.06898063206634253,-0.027069424825372668,,0.002736572081745381,-0.08708865562294144,-0.035770896653840256
2015-09-23,-0.18209289817709484,,-0.18499948310500314,-0.08851275977468975,-0.09223371174125539,-0.06227033255227665,-0.020986068082814446,,0.013304269809880198,-0.0787290592975125,-0.031650323379105116
2015-09-24,-0.183664367681299,,-0.1730295257954524,-0.0894823137826447,-0.09080256909293516,-0.0600700919428554,-0.01749675639866588,,0.02839649323781135,-0.09317700870506684,-0.03348944477444149
2015-09-25,-0.1815419195009994,,-0.17415789495853184,-0.07908640404707479,-0.09062803976664568,-0.053726903656969305,-0.013291061840043139,,0.03214825059088988,-0.11669434969949499,-0.03746407857541589
2015-09-28,-0.18808702577482894,,-0.19183167121277944,-0.07826457458683456,-0.0913598957125038,-0.055236771778019556,-0.012546376289828132,,0.03251129036546385,-0.12959639531958456,-0.043558758258953945
2015-09-29,-0.187486936663536,,-0.19862927810022146,-0.08001858358107738,-0.08591302611872598,-0.0602747405911237,-0.011309512855730453,,0.03549399937521991,-0.1246785771403065,-0.05096116722222488
2015-09-30,-0.1750495525383694,,-0.1691179742599398,-0.07996658175704141,-0.07676115856135923,-0.048029856241044167,-0.014842548591117777,,0.04768058799776509,-0.11597197173945761,-0.03633020961636857
2015-10-01,-0.16317064356095567,,-0.17117497007290994,-0.07545188451578178,-0.07709809843557025,-0.04891764545241384,-0.01402468086768327,,0.02258872809144874,-0.1028530443098502,-0.027305850255844866
2015-10-02,-0.13552097299470278,,-0.12547956110754166,-0.07045648164623408,-0.06178522169222456,-0.0314959050484499,0.00038746812074230697,,0.03205951167508436,-0.08384534441369595,-0.011473616572659662
2015-10-05,-0.10998761704543325,,-0.1071786375648015,-0.05273057376130619,-0.04296545418881226,-0.013829840175619168,-0.002973639900192393,,0.020129257360272712,-0.08582957466693275,-0.00552999276806565
2015-10-06,-0.07826944077326004,,-0.06853721576143257,-0.040446337336392246,-0.026368561646412547,0.003772843045320995,0.001478038463430309,,0.0185509696516577,-0.09173924503227171,0.006270166736682015
2015-10-07,-0.06882793993697289,,-0.06153722450703314,-0.040505249550530364,-0.01597688137587805,0.012389159153814555,0.00976449674892188,,0.0264476284804529,-0.08217282137709825,0.00547292211828565
2015-10-08,-0.06885290010398037,,-0.04882479603320533,-0.04608828323373071,-0.012600413502247165,0.0011155139309071416,0.009929922206737496,,0.033638160781157556,-0.09169851340433133,0.0032522918617789998
2015-10-09,-0.07931102632570408,,-0.06163322955200157,-0.06360651102890125,-0.02011296961329323,-0.009578485540219006,0.0028018217205201257,,0.028226740690017404,-0.0952572348696723,-0.00986247008530261
2015-10-12,-0.09231839723961954,,-0.0803334647637508,-0.06505020277815565,-0.022606318868050423,-0.012141557046906115,0.0038198416147119385,,0.03883443901976835,-0.10186859093947775,-0.00641037079574569
2015-10-13,-0.0887022964688684,,-0.0736490114348064,-0.0800130449559654,-0.028974804328928738,-0.014515709206341154,0.0003627122202705113,,0.03143749902931425,-0.11427964223653753,-0.010750696492664802
