Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2015-01-02,,,,,,,,,,,
2015-01-05,,,,,,,,,,,
2015-01-06,,,,,,,,,,,
2015-01-07,,,,,,,,,,,
2015-01-08,,,,,,,,,,,
2015-01-09,,,,,,,,,,,
2015-01-12,,,,,,,,,,,
2015-01-13,,,,,,,,,,,
2015-01-14,,,,,,,,,,,
2015-01-15,,,,,,,,,,,
2015-01-16,,,,,,,,,,,
2015-01-20,,,,,,,,,,,
2015-01-21,,,,,,,,,,,
2015-01-22,,,,,,,,,,,
2015-01-23,,,,,,,,,,,
2015-01-26,,,,,,,,,,,
2015-01-27,,,,,,,,,,,
2015-01-28,,,,,,,,,,,
2015-01-29,,,,,,,,,,,
2015-01-30,,,,,,,,,,,
2015-02-02,,,,,,,,,,,
2015-02-03,,,,,,,,,,,
2015-02-04,,,,,,,,,,,
2015-02-05,,,,,,,,,,,
2015-02-06,,,,,,,,,,,
2015-02-09,,,,,,,,,,,
2015-02-10,,,,,,,,,,,
2015-02-11,,,,,,,,,,,
2015-02-12,,,,,,,,,,,
2015-02-13,,,,,,,,,,,
2015-02-17,,,,,,,,,,,
2015-02-18,,,,,,,,,,,
2015-02-19,,,,,,,,,,,
2015-02-20,,,,,,,,,,,
2015-02-23,,,,,,,,,,,
2015-02-24,,,,,,,,,,,
2015-02-25,,,,,,,,,,,
2015-02-26,,,,,,,,,,,
2015-02-27,,,,,,,,,,,
2015-03-02,,,,,,,,,,,
2015-03-03,,,,,,,,,,,
2015-03-04,,,,,,,,,,,
2015-03-05,,,,,,,,,,,
2015-03-06,,,,,,,,,,,
2015-03-09,,,,,,,,,,,
2015-03-10,,,,,,,,,,,
2015-03-11,,,,,,,,,,,
2015-03-12,,,,,,,,,,,
2015-03-13,,,,,,,,,,,
2015-03-16,,,,,,,,,,,
2015-03-17,,,,,,,,,,,
2015-03-18,,,,,,,,,,,
2015-03-19,,,,,,,,,,,
2015-03-20,,,,,,,,,,,
2015-03-23,,,,,,,,,,,
2015-03-24,,,,,,,,,,,
2015-03-25,,,,,,,,,,,
2015-03-26,,,,,,,,,,,
2015-03-27,,,,,,,,,,,
2015-03-30,,,,,,,,,,,
2015-03-31,,,,,,,,,,,
2015-04-01,,,,,,,,,,,
2015-04-02,,,,,,,,,,,
2015-04-06,0.4680989643521163,,0.3558873489401993,-0.08881138457332827,-0.197470476622576,0.17162115810403267,0.17387987737640806,,-1.2429045370863752,0.4237105419574988,0.793217489859886
2015-04-07,0.7564071293886183,,0.663840640003472,0.06786734002491579,0.05588895834515242,0.3241428652727169,0.21559996969187004,,-1.2489410424699732,0.562472624508833,0.9441627031918058
2015-04-08,0.9037030437512128,,0.7044972968749839,0.26985556789441967,0.24697297426511874,0.5019147011894302,0.2778143160269552,,-1.2866470099627783,0.7517222507240894,1.1554049957640056
2015-04-09,0.7959688509078107,,0.7692277950203258,0.1770472020193858,0.2047830425804793,0.43871439238542237,-0.003979408273996776,,-1.436979287205281,0.45157330039948607,0.9956461371800261
2015-04-10,0.5515989187130594,,0.691240307647346,0.020760318036054992,0.07563801507585113,0.2386061731541133,-0.26655923595824677,,-1.4353892584109877,0.28227702287004375,0.8613051123846225
2015-04-13,0.5624675328799914,,0.6622032618802904,0.19979639487670084,0.07196001554377876,0.24277693281305546,-0.20041732234545903,,-1.5080446669308218,0.34232973510510395,0.9239851616234354
2015-04-14,0.6507837258721747,,0.9764491346622881,0.3015379294841264,0.1963744776638936,0.3621941672261514,-0.0967792438559943,,-1.322163975827105,0.387307939465216,1.0242058508578482
2015-04-15,0.8702070097811516,,1.1469881146426573,0.37446953279341405,0.2503555629021331,0.4568706535572112,-0.1460757425885334,,-1.31925007252392,0.5446204706591051,1.026347095649519
2015-04-16,0.989749334832797,,1.1033663337817934,0.5558303924617479,0.3066462073513903,0.4821647300752001,0.0038284519946887876,,-1.5392179300992836,0.5681397736878588,1.2015137843785786
